job_id,title,company,location,salary,description,url,date_posted,job_type,experience_level,required_skills,education,benefits,education_required,years_experience,date_processed,skill_sql,skill_python,skill_r,skill_excel,skill_tableau,skill_power bi,skill_sas,skill_spss,skill_java,skill_c#,skill_c\+\+,skill_javascript,skill_scala,skill_matlab,skill_hadoop,skill_spark,skill_aws,skill_azure,skill_google cloud,skill_etl,skill_machine learning,skill_ai,skill_deep learning,skill_nlp,skill_natural language processing,skill_data mining,skill_data visualization,skill_statistical analysis,skill_a/b testing,skill_data modeling,skill_data warehousing,skill_big data,skill_nosql,skill_mongodb,skill_cassandra,skill_mysql,skill_postgresql,skill_oracle,skill_sql server,skill_teradata,skill_snowflake,skill_redshift,skill_looker,skill_qlik,skill_alteryx,skill_knime,skill_rapidminer,skill_tensorflow,skill_pytorch,skill_keras,skill_scikit-learn,skill_pandas,skill_numpy,skill_matplotlib,skill_seaborn,skill_ggplot2,skill_jupyter,skill_git,skill_docker,skill_kubernetes,skill_airflow,skill_luigi,skill_databricks,skill_agile,skill_scrum,skill_jira,skill_confluence,skill_microsoft office,skill_vba,skill_dax,skill_power query,skill_sharepoint,skill_salesforce,skill_dynamics,skill_sap,skill_oracle ebs,skills_mentioned_count,skills_mentioned,description_snippet,search_job_title,search_location,min_salary,max_salary,salary_period,avg_salary,job_level,is_remote,salary_competitiveness
tk4c8fuxl57ga0pc,Data Scientist,DataSphere Inc.,"Austin, TX","$60,000 - $80,000 a year","We are seeking a talented Data Scientist to join our team.

Responsibilities:
- This position involves exploring and visualizing data to uncover hidden patterns.
- In this role, you will develop and implement advanced analytical models.
- You will use machine learning techniques to solve complex business problems.
- You will collaborate with stakeholders to translate business questions into analytical frameworks.

Requirements:
- Certification in Computer Science, Statistics, Mathematics, or related field
- 2+ years of experience in data scientist or related field
- Proficiency in Azure
- Proficiency in Predictive Analytics
- Proficiency in Tableau
- Proficiency in Dashboard Development
- Proficiency in Data Visualization
- Proficiency in Power BI

Preferred Qualifications:
- Experience with Machine Learning
- Experience with Spark
- Experience with A/B Testing

Benefits:
- Health, dental, and vision insurance
- Paid time off and holidays
- Flexible work arrangements
- Collaborative and innovative work environment
",https://www.indeed.com/viewjob?jk=tk4c8fuxl57ga0pc,2025-04-01,Temporary,Entry level,"['Reporting', 'ETL', 'Big Data', 'Business Intelligence', 'Data Modeling', 'SPSS', 'Data Warehousing', 'AWS', 'Python']",Associate's degree,"['Professional development', 'Gym membership', 'Paid time off', 'Tuition reimbursement', 'Dental insurance']",Master's degree,2,2025-04-14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"['Tableau', 'Power BI', 'Spark', 'Azure', 'Machine Learning', 'Data Visualization', 'A/B Testing']","We are seeking a talented Data Scientist to join our team.

Responsibilities:
- You will use machine learning techniques to solve complex business pro...",Data Scientist,"Austin, TX",60000.0,80000.0,year,70000.0,Mid-level,False,Average
dzosqcmd7lgp3mwf,Data Analyst,Elite Analytics,"Austin, TX",N/A,"Our client is looking for an experienced Data Analyst to help drive business insights.

Responsibilities:
- You will work with cross-functional teams to understand business requirements and provide data-driven solutions.
- In this role, you will analyze complex datasets to identify trends and insights.
- This position involves cleaning and transforming data to ensure accuracy and reliability.
- You will be responsible for creating dashboards and reports to communicate findings to stakeholders.

Requirements:
- Certification in Computer Science, Statistics, Mathematics, or related field
- 5+ years of experience in data analyst or related field
- Proficiency in Statistical Analysis
- Proficiency in SPSS
- Proficiency in SQL
- Proficiency in Database Management
- Proficiency in Data Cleaning
- Proficiency in AWS

Preferred Qualifications:
- Experience with Business Intelligence
- Experience with Excel
- Experience with R

Benefits:
- Professional development opportunities
- Health, dental, and vision insurance
- Flexible work arrangements
- Collaborative and innovative work environment
",https://www.indeed.com/viewjob?jk=dzosqcmd7lgp3mwf,2025-03-15,Contract,Entry level,"['Google Cloud', 'Data Modeling', 'AWS', 'Excel', 'SPSS', 'Data Governance']",Bachelor's degree,"['Dental insurance', 'Vision insurance', 'Gym membership', 'Remote work option']",Bachelor's degree,5,2025-04-14,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"['SQL', 'R', 'Excel', 'SPSS', 'AWS', 'Statistical Analysis']","Join our growing team as a Data Analyst and help transform data into actionable insights.

Responsibilities:
- You will be responsible for creating da...",Data Analyst,"Austin, TX",,,Not specified,,Senior,False,Unknown
m3zep2uezrbnou2v,Data Analyst,Stellar Data,"Seattle, WA",N/A,"Join our growing team as a Data Analyst and help transform data into actionable insights.

Responsibilities:
- You will work with cross-functional teams to understand business requirements and provide data-driven solutions.
- This position involves cleaning and transforming data to ensure accuracy and reliability.
- You will be responsible for creating dashboards and reports to communicate findings to stakeholders.
- In this role, you will analyze complex datasets to identify trends and insights.

Requirements:
- Associate's degree in Computer Science, Statistics, Mathematics, or related field
- 4+ years of experience in data analyst or related field
- Proficiency in Reporting
- Proficiency in Azure
- Proficiency in Google Cloud
- Proficiency in Data Quality
- Proficiency in Data Mining
- Proficiency in Power BI

Preferred Qualifications:
- Experience with Dashboard Development
- Experience with Machine Learning
- Experience with Hadoop

Benefits:
- Paid time off and holidays
- Professional development opportunities
- Flexible work arrangements
- 401(k) matching
",https://www.indeed.com/viewjob?jk=m3zep2uezrbnou2v,2025-03-19,Remote,Manager,"['AWS', 'Excel', 'Big Data', 'R', 'Google Cloud', 'Statistical Analysis', 'Hadoop', 'Business Intelligence']",Associate's degree,"['Vision insurance', '401(k)', 'Dental insurance', 'Tuition reimbursement', 'Remote work option', 'Flexible schedule', 'Free snacks and drinks', 'Paid time off']",Master's degree,4,2025-04-14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"['Power BI', 'Hadoop', 'Azure', 'Google Cloud', 'Machine Learning', 'Data Mining']","Join our growing team as a Data Analyst and help transform data into actionable insights.

Responsibilities:
- You will work with cross-functional tea...",Data Analyst,"Seattle, WA",,,Not specified,,Mid-level,False,Unknown
p744pkak4brm6xst,Data Scientist,TechCorp Solutions,Remote,$50 - $70 an hour,"Our client is looking for an experienced Data Scientist to help drive business insights.

Responsibilities:
- This position involves exploring and visualizing data to uncover hidden patterns.
- In this role, you will develop and implement advanced analytical models.
- You will collaborate with stakeholders to translate business questions into analytical frameworks.
- You will use machine learning techniques to solve complex business problems.

Requirements:
- Associate's degree in Computer Science, Statistics, Mathematics, or related field
- 4+ years of experience in data scientist or related field
- Proficiency in Hadoop
- Proficiency in Power BI
- Proficiency in Business Intelligence
- Proficiency in Data Quality
- Proficiency in Tableau
- Proficiency in SPSS

Preferred Qualifications:
- Experience with Data Governance
- Experience with Data Cleaning
- Experience with Data Warehousing

Benefits:
- Paid time off and holidays
- 401(k) matching
- Collaborative and innovative work environment
- Professional development opportunities
",https://www.indeed.com/viewjob?jk=p744pkak4brm6xst,2025-04-07,Part-time,Manager,"['Spark', 'Data Quality', 'SQL', 'Google Cloud', 'A/B Testing', 'ETL', 'Data Cleaning', 'Data Modeling', 'Big Data', 'Excel']",High School Diploma,"['Free snacks and drinks', 'Health insurance', 'Company events', 'Casual dress code']",Master's degree,4,2025-04-14,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"['Tableau', 'Power BI', 'SPSS', 'Hadoop', 'Machine Learning', 'Data Warehousing']","Join our growing team as a Data Scientist and help transform data into actionable insights.

Responsibilities:
- In this role, you will develop and im...",Data Scientist,Remote,50.0,70.0,n,60.0,Mid-level,True,Low
l4ppfxzcw7de70r2,Business Analyst,Insight Technologies,"New York, NY",N/A,"Our client is looking for an experienced Business Analyst to help drive business insights.

Responsibilities:
- You will gather and document business requirements and translate them into functional specifications.
- This position involves analyzing business processes and recommending improvements.
- In this role, you will bridge the gap between business needs and technical solutions.
- You will work closely with stakeholders to ensure solutions meet business objectives.

Requirements:
- Master's degree in Computer Science, Statistics, Mathematics, or related field
- 4+ years of experience in business analyst or related field
- Proficiency in SPSS
- Proficiency in Database Management
- Proficiency in A/B Testing
- Proficiency in R
- Proficiency in Data Quality
- Proficiency in SAS

Preferred Qualifications:
- Experience with Data Modeling
- Experience with Dashboard Development
- Experience with Data Warehousing

Benefits:
- 401(k) matching
- Professional development opportunities
- Competitive salary and benefits package
- Paid time off and holidays
",https://www.indeed.com/viewjob?jk=l4ppfxzcw7de70r2,2025-04-11,Internship,Mid level,"['Spark', 'Database Management', 'Data Governance', 'SQL', 'A/B Testing']",Bachelor's degree,"['Free snacks and drinks', 'Dental insurance', 'Gym membership', 'Professional development', 'Health insurance', 'Tuition reimbursement']",Bachelor's degree,4,2025-04-14,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"['R', 'SAS', 'SPSS', 'A/B Testing', 'Data Modeling', 'Data Warehousing']","Join our growing team as a Business Analyst and help transform data into actionable insights.

Responsibilities:
- You will work closely with stakehol...",Business Analyst,"New York, NY",,,Not specified,,Mid-level,False,Unknown
3zg854ahqmqiqagi,Business Analyst,Stellar Data,"Austin, TX",$90 - $110 an hour,"Join our growing team as a Business Analyst and help transform data into actionable insights.

Responsibilities:
- You will gather and document business requirements and translate them into functional specifications.
- You will work closely with stakeholders to ensure solutions meet business objectives.
- This position involves analyzing business processes and recommending improvements.
- In this role, you will bridge the gap between business needs and technical solutions.

Requirements:
- Associate's degree in Computer Science, Statistics, Mathematics, or related field
- 3+ years of experience in business analyst or related field
- Proficiency in SAS
- Proficiency in Predictive Analytics
- Proficiency in Reporting
- Proficiency in R
- Proficiency in Python
- Proficiency in Machine Learning

Preferred Qualifications:
- Experience with Power BI
- Experience with Data Visualization
- Experience with Hadoop

Benefits:
- Health, dental, and vision insurance
- Flexible work arrangements
- Collaborative and innovative work environment
- 401(k) matching
",https://www.indeed.com/viewjob?jk=3zg854ahqmqiqagi,2025-04-11,Full-time,Director,"['Google Cloud', 'Business Intelligence', 'SAS', 'Reporting', 'Data Cleaning', 'Hadoop']",Master's degree,"['401(k)', 'Professional development', 'Flexible schedule', 'Dental insurance', 'Company events']",Master's degree,3,2025-04-14,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"['Python', 'R', 'Power BI', 'SAS', 'Hadoop', 'Machine Learning', 'Data Visualization']","Exciting opportunity for a Business Analyst to make an impact in a fast-paced environment.

Responsibilities:
- You will gather and document business ...",Business Analyst,"Austin, TX",90.0,110.0,n,100.0,Mid-level,False,Low
7341r03rg8fet1vx,Data Scientist,Nexus Innovations,"San Francisco, CA",$70 - $90 an hour,"We're hiring a Data Scientist to help us make data-driven decisions.

Responsibilities:
- You will use machine learning techniques to solve complex business problems.
- In this role, you will develop and implement advanced analytical models.
- This position involves exploring and visualizing data to uncover hidden patterns.
- You will collaborate with stakeholders to translate business questions into analytical frameworks.

Requirements:
- PhD in Computer Science, Statistics, Mathematics, or related field
- 6+ years of experience in data scientist or related field
- Proficiency in Azure
- Proficiency in R
- Proficiency in Power BI
- Proficiency in Hadoop
- Proficiency in Tableau
- Proficiency in Data Visualization

Preferred Qualifications:
- Experience with Statistical Analysis
- Experience with Predictive Analytics
- Experience with Data Governance

Benefits:
- Health, dental, and vision insurance
- 401(k) matching
- Professional development opportunities
- Collaborative and innovative work environment
",https://www.indeed.com/viewjob?jk=7341r03rg8fet1vx,2025-04-02,Temporary,Director,"['Azure', 'Dashboard Development', 'Google Cloud', 'Power BI', 'Data Warehousing', 'AWS']",High School Diploma,"['Free snacks and drinks', 'Health insurance', 'Gym membership', 'Remote work option']",Master's degree,6,2025-04-14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"['R', 'Tableau', 'Power BI', 'Hadoop', 'Azure', 'Machine Learning', 'Data Visualization', 'Statistical Analysis']","Join our growing team as a Data Scientist and help transform data into actionable insights.

Responsibilities:
- In this role, you will develop and im...",Data Scientist,"San Francisco, CA",70.0,90.0,n,80.0,Senior,False,Low
2hn0ixostv075mam,Data Scientist,DataViz Analytics,Remote,"$100,000 - $120,000 a year","Our client is looking for an experienced Data Scientist to help drive business insights.

Responsibilities:
- In this role, you will develop and implement advanced analytical models.
- You will collaborate with stakeholders to translate business questions into analytical frameworks.
- This position involves exploring and visualizing data to uncover hidden patterns.
- You will use machine learning techniques to solve complex business problems.

Requirements:
- Bachelor's degree in Computer Science, Statistics, Mathematics, or related field
- 6+ years of experience in data scientist or related field
- Proficiency in Big Data
- Proficiency in Power BI
- Proficiency in Data Cleaning
- Proficiency in Data Quality
- Proficiency in R
- Proficiency in Data Mining

Preferred Qualifications:
- Experience with Machine Learning
- Experience with Excel
- Experience with Hadoop

Benefits:
- Health, dental, and vision insurance
- Paid time off and holidays
- Flexible work arrangements
- Competitive salary and benefits package
",https://www.indeed.com/viewjob?jk=2hn0ixostv075mam,2025-04-02,Contract,Director,"['Dashboard Development', 'Big Data', 'Google Cloud', 'Azure', 'Business Intelligence']",High School Diploma,"['Flexible schedule', 'Gym membership', 'Tuition reimbursement', 'Dental insurance', 'Vision insurance', 'Casual dress code', 'Company events', 'Remote work option']",Bachelor's degree,6,2025-04-14,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"['R', 'Excel', 'Power BI', 'Hadoop', 'Machine Learning', 'Data Mining', 'Big Data']","Join our growing team as a Data Scientist and help transform data into actionable insights.

Responsibilities:
- In this role, you will develop and im...",Data Scientist,Remote,100000.0,120000.0,year,110000.0,Senior,True,High
ve61ecjytels6d56,Data Scientist,Metric Masters,"New York, NY",$50 - $70 an hour,"We are seeking a talented Data Scientist to join our team.

Responsibilities:
- You will collaborate with stakeholders to translate business questions into analytical frameworks.
- This position involves exploring and visualizing data to uncover hidden patterns.
- You will use machine learning techniques to solve complex business problems.
- In this role, you will develop and implement advanced analytical models.

Requirements:
- Master's degree in Computer Science, Statistics, Mathematics, or related field
- 3+ years of experience in data scientist or related field
- Proficiency in Power BI
- Proficiency in Data Cleaning
- Proficiency in Excel
- Proficiency in Data Quality
- Proficiency in Python
- Proficiency in Business Intelligence

Preferred Qualifications:
- Experience with Data Modeling
- Experience with SQL
- Experience with Data Visualization

Benefits:
- Flexible work arrangements
- Paid time off and holidays
- Collaborative and innovative work environment
- Competitive salary and benefits package
",https://www.indeed.com/viewjob?jk=ve61ecjytels6d56,2025-04-09,Contract,Senior level,"['Reporting', 'Python', 'R', 'Machine Learning', 'AWS', 'Business Intelligence', 'Big Data']",Associate's degree,"['Paid time off', 'Free snacks and drinks', 'Company events', 'Casual dress code']",Master's degree,3,2025-04-14,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"['SQL', 'Python', 'Excel', 'Power BI', 'Machine Learning', 'Data Visualization', 'Data Modeling']","Join our growing team as a Data Scientist and help transform data into actionable insights.

Responsibilities:
- You will collaborate with stakeholder...",Data Scientist,"New York, NY",50.0,70.0,n,60.0,Mid-level,False,Low
fjrzpx6qs2a5ibuc,Business Analyst,DataDriven Enterprises,"Austin, TX","$100,000 - $120,000 a year","Join our growing team as a Business Analyst and help transform data into actionable insights.

Responsibilities:
- You will gather and document business requirements and translate them into functional specifications.
- This position involves analyzing business processes and recommending improvements.
- In this role, you will bridge the gap between business needs and technical solutions.
- You will work closely with stakeholders to ensure solutions meet business objectives.

Requirements:
- Master's degree in Computer Science, Statistics, Mathematics, or related field
- 4+ years of experience in business analyst or related field
- Proficiency in Data Mining
- Proficiency in Predictive Analytics
- Proficiency in Database Management
- Proficiency in SPSS
- Proficiency in AWS
- Proficiency in Excel

Preferred Qualifications:
- Experience with Azure
- Experience with Spark
- Experience with Business Intelligence

Benefits:
- Health, dental, and vision insurance
- Flexible work arrangements
- Professional development opportunities
- 401(k) matching
",https://www.indeed.com/viewjob?jk=fjrzpx6qs2a5ibuc,2025-03-19,Temporary,Executive,"['SPSS', 'ETL', 'Data Modeling', 'Statistical Analysis', 'Data Warehousing', 'SQL']",PhD,"['Company events', 'Free snacks and drinks', 'Gym membership', 'Health insurance', 'Professional development', 'Tuition reimbursement', 'Remote work option', '401(k)']",Bachelor's degree,4,2025-04-14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"['Excel', 'SPSS', 'Spark', 'AWS', 'Azure', 'Data Mining']","Our client is looking for an experienced Business Analyst to help drive business insights.

Responsibilities:
- You will gather and document business ...",Business Analyst,"Austin, TX",100000.0,120000.0,year,110000.0,Mid-level,False,High
9yaxte4wap911iz4,Business Analyst,Metric Masters,"Chicago, IL","$40,000 - $60,000 a year","Join our growing team as a Business Analyst and help transform data into actionable insights.

Responsibilities:
- In this role, you will bridge the gap between business needs and technical solutions.
- You will gather and document business requirements and translate them into functional specifications.
- This position involves analyzing business processes and recommending improvements.
- You will work closely with stakeholders to ensure solutions meet business objectives.

Requirements:
- Bachelor's degree in Computer Science, Statistics, Mathematics, or related field
- 3+ years of experience in business analyst or related field
- Proficiency in Data Cleaning
- Proficiency in Power BI
- Proficiency in Reporting
- Proficiency in Tableau
- Proficiency in Data Warehousing
- Proficiency in SAS

Preferred Qualifications:
- Experience with Spark
- Experience with Data Governance
- Experience with Excel

Benefits:
- Paid time off and holidays
- Health, dental, and vision insurance
- Professional development opportunities
- Competitive salary and benefits package
",https://www.indeed.com/viewjob?jk=9yaxte4wap911iz4,2025-03-30,Full-time,Mid level,"['Google Cloud', 'SPSS', 'Database Management', 'Dashboard Development', 'Business Intelligence', 'Python', 'Data Visualization', 'Statistical Analysis']",Master's degree,"['Flexible schedule', 'Remote work option', '401(k)', 'Vision insurance', 'Gym membership', 'Professional development', 'Paid time off']",Bachelor's degree,3,2025-04-14,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"['Excel', 'Tableau', 'Power BI', 'SAS', 'Spark', 'Data Warehousing']","Join our growing team as a Business Analyst and help transform data into actionable insights.

Responsibilities:
- In this role, you will bridge the g...",Business Analyst,"Chicago, IL",40000.0,60000.0,year,50000.0,Mid-level,False,Low
9bb13402opb9nil1,Data Scientist,QuantumLeap Analytics,"San Francisco, CA","$60,000 - $80,000 a year","We're hiring a Data Scientist to help us make data-driven decisions.

Responsibilities:
- In this role, you will develop and implement advanced analytical models.
- You will use machine learning techniques to solve complex business problems.
- You will collaborate with stakeholders to translate business questions into analytical frameworks.
- This position involves exploring and visualizing data to uncover hidden patterns.

Requirements:
- PhD in Computer Science, Statistics, Mathematics, or related field
- 3+ years of experience in data scientist or related field
- Proficiency in Statistical Analysis
- Proficiency in Dashboard Development
- Proficiency in Data Visualization
- Proficiency in Spark
- Proficiency in Tableau
- Proficiency in Data Warehousing

Preferred Qualifications:
- Experience with Reporting
- Experience with Azure
- Experience with Big Data

Benefits:
- Health, dental, and vision insurance
- Collaborative and innovative work environment
- Professional development opportunities
- 401(k) matching
",https://www.indeed.com/viewjob?jk=9bb13402opb9nil1,2025-03-16,Internship,Mid level,"['Google Cloud', 'A/B Testing', 'Data Modeling', 'Big Data', 'Statistical Analysis', 'Data Visualization', 'SQL', 'Dashboard Development', 'AWS', 'Reporting']",Certification,"['401(k)', 'Vision insurance', 'Professional development', 'Health insurance', 'Remote work option', 'Paid time off']",Master's degree,3,2025-04-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"['Tableau', 'Spark', 'Azure', 'Machine Learning', 'Data Visualization', 'Statistical Analysis', 'Data Warehousing', 'Big Data']","Join our growing team as a Data Scientist and help transform data into actionable insights.

Responsibilities:
- This position involves exploring and ...",Data Scientist,"San Francisco, CA",60000.0,80000.0,year,70000.0,Mid-level,False,Average
gmqt64edy1lmk63q,Data Analyst,Analytics Advantage,"San Francisco, CA","$40,000 - $60,000 a year","We're hiring a Data Analyst to help us make data-driven decisions.

Responsibilities:
- This position involves cleaning and transforming data to ensure accuracy and reliability.
- In this role, you will analyze complex datasets to identify trends and insights.
- You will work with cross-functional teams to understand business requirements and provide data-driven solutions.
- You will be responsible for creating dashboards and reports to communicate findings to stakeholders.

Requirements:
- Certification in Computer Science, Statistics, Mathematics, or related field
- 7+ years of experience in data analyst or related field
- Proficiency in Data Governance
- Proficiency in Machine Learning
- Proficiency in SQL
- Proficiency in Azure
- Proficiency in Data Visualization
- Proficiency in Business Intelligence

Preferred Qualifications:
- Experience with Dashboard Development
- Experience with AWS
- Experience with Predictive Analytics

Benefits:
- Competitive salary and benefits package
- Paid time off and holidays
- 401(k) matching
- Flexible work arrangements
",https://www.indeed.com/viewjob?jk=gmqt64edy1lmk63q,2025-04-03,Part-time,Senior level,"['Machine Learning', 'R', 'Dashboard Development', 'A/B Testing', 'Data Governance', 'SAS']",PhD,"['Paid time off', '401(k)', 'Free snacks and drinks', 'Company events', 'Flexible schedule', 'Casual dress code']",Master's degree,7,2025-04-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"['SQL', 'AWS', 'Azure', 'Machine Learning', 'Data Visualization']","Join our growing team as a Data Analyst and help transform data into actionable insights.

Responsibilities:
- In this role, you will analyze complex ...",Data Analyst,"San Francisco, CA",40000.0,60000.0,year,50000.0,Senior,False,Low
235cyq1kl2u28023,Business Analyst,Analytics Advantage,Remote,"$40,000 - $60,000 a year","Our client is looking for an experienced Business Analyst to help drive business insights.

Responsibilities:
- This position involves analyzing business processes and recommending improvements.
- In this role, you will bridge the gap between business needs and technical solutions.
- You will gather and document business requirements and translate them into functional specifications.
- You will work closely with stakeholders to ensure solutions meet business objectives.

Requirements:
- Associate's degree in Computer Science, Statistics, Mathematics, or related field
- 4+ years of experience in business analyst or related field
- Proficiency in Predictive Analytics
- Proficiency in Python
- Proficiency in Big Data
- Proficiency in Data Quality
- Proficiency in Reporting
- Proficiency in Machine Learning

Preferred Qualifications:
- Experience with AWS
- Experience with Data Visualization
- Experience with SQL

Benefits:
- Health, dental, and vision insurance
- Paid time off and holidays
- 401(k) matching
- Flexible work arrangements
",https://www.indeed.com/viewjob?jk=235cyq1kl2u28023,2025-03-19,Temporary,Manager,"['Data Cleaning', 'Dashboard Development', 'Reporting', 'R', 'ETL', 'Data Visualization', 'Machine Learning', 'SPSS', 'Data Modeling', 'SAS']",Certification,"['401(k)', 'Free snacks and drinks', 'Vision insurance', 'Gym membership']",Master's degree,4,2025-04-14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"['SQL', 'Python', 'AWS', 'Machine Learning', 'Data Visualization', 'Big Data']","Our client is looking for an experienced Business Analyst to help drive business insights.

Responsibilities:
- You will gather and document business ...",Business Analyst,Remote,40000.0,60000.0,year,50000.0,Mid-level,True,Low
4fplzlo7qrigowij,Business Analyst,QuantumLeap Analytics,"Seattle, WA",N/A,"Join our growing team as a Business Analyst and help transform data into actionable insights.

Responsibilities:
- You will work closely with stakeholders to ensure solutions meet business objectives.
- This position involves analyzing business processes and recommending improvements.
- You will gather and document business requirements and translate them into functional specifications.
- In this role, you will bridge the gap between business needs and technical solutions.

Requirements:
- PhD in Computer Science, Statistics, Mathematics, or related field
- 7+ years of experience in business analyst or related field
- Proficiency in Machine Learning
- Proficiency in Dashboard Development
- Proficiency in SAS
- Proficiency in Azure
- Proficiency in Business Intelligence
- Proficiency in SQL

Preferred Qualifications:
- Experience with Spark
- Experience with Database Management
- Experience with SPSS

Benefits:
- Competitive salary and benefits package
- 401(k) matching
- Flexible work arrangements
- Health, dental, and vision insurance
",https://www.indeed.com/viewjob?jk=4fplzlo7qrigowij,2025-04-02,Contract,Mid level,"['R', 'SQL', 'Power BI', 'Excel', 'Reporting']",Bachelor's degree,"['Casual dress code', 'Dental insurance', 'Free snacks and drinks', 'Tuition reimbursement', 'Health insurance', 'Paid time off']",Bachelor's degree,7,2025-04-14,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"['SQL', 'SAS', 'SPSS', 'Spark', 'Azure', 'Machine Learning']","Our client is looking for an experienced Business Analyst to help drive business insights.

Responsibilities:
- In this role, you will bridge the gap ...",Business Analyst,"Seattle, WA",,,Not specified,,Senior,False,Unknown
